S.No,HS,AS,CT,NC,TLD,ALD,MD,TLA,ALA,MLA,TLC,ALC,MLC,TDO,MO,MiC,MaC,LOC,CC,CA,CE,SC,CLOC,CD,NL,DIT,CBO,RFC,LCOM,NOC,CBOI,TNM,TNPM,TNLM,TNS,TNG,TNA,TestCount,CS,JC,SD,JW,DL,LCS,NG
91,0.0476,0.0022,14.333333333333332,1,0,0.0,0,113,113.0,113,113,113.0,113,1,1.0,0,1,76.0,16.0,1.0,2.0,42.0,0.0,0.0,2.0,0.0,3.0,8.0,1.0,0.0,1.0,6.0,1.0,6.0,0.0,2.0,1.0,0,0.0014940540602736228,0.14130434782608695,0.24761904761904763,0.6945968270301819,1335.0,1719.0,0.2311977744102478
92,0.0373,0.0003,150.90634920634923,10,38,3.8,15,277,27.7,173,315,31.5,173,1,1.0,0,1,172.0,28.0,3.0,17.0,81.0,13.0,0.0778443,2.0,2.0,20.0,34.0,3.0,0.0,3.0,23.0,16.0,21.0,0.0,12.0,14.0,0,0.008991619626295765,0.2082082082082082,0.34465617232808615,0.6497287750244141,2935.0,3602.0,0.21518659591674805
93,0.0019,0.0014,11.0,1,0,0.0,0,38,38.0,38,38,38.0,38,1,1.0,0,1,10.0,2.0,1.0,0.0,2.0,1.0,0.0909091,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0,0.07067895338716305,0.14775413711583923,0.25746652935118436,0.7209059027244121,1386.0,2037.0,0.21532034873962402
94,0.0027,0.0015,32.0,1,0,0.0,0,53,53.0,53,53,53.0,53,1,1.0,0,1,19.0,3.0,1.0,1.0,6.0,1.0,0.05,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,3.0,0,9.229575773333613E-4,0.1885593220338983,0.3172905525846702,0.7226360106950086,1577.0,2321.0,0.2312319278717041
95,0.0405,0.0019,788.0,1,0,0.0,0,173,173.0,173,173,173.0,173,1,1.0,0,1,117.0,26.0,1.0,3.0,42.0,0.0,0.0,3.0,3.0,6.0,24.0,4.0,0.0,1.0,34.0,32.0,21.0,9.0,4.0,8.0,0,0.0020039460480910415,0.11449451887941535,0.20546448087431693,0.6006128191947937,1439.0,1591.0,0.16295266151428223
96,0.0009,0.0022,0.0,1,0,0.0,0,36,36.0,36,36,36.0,36,1,1.0,0,1,10.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,1.0,16.0,9.0,2.0,0.0,4.0,6.0,0,0.008466629966311236,0.1368909512761021,0.24081632653061225,0.7062911820610918,1337.0,1858.0,0.23732590675354004
97,0.0401,0.0029,49.14841269841269,1,0,0.0,0,58,58.0,58,58,58.0,58,1,1.0,0,1,28.0,10.0,7.0,5.0,15.0,0.0,0.0,4.0,0.0,6.0,7.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0,5.020559182566577E-4,0.10789473684210527,0.19477434679334918,0.5921149849891663,1469.0,1565.0,0.1459609866142273
98,0.0063,0.0004,32.0,4,13,3.25,8,118,29.5,93,131,32.75,93,1,1.0,0,1,64.0,10.0,1.0,11.0,35.0,1.0,0.0153846,2.0,0.0,7.0,15.0,1.0,1.0,1.0,5.0,3.0,5.0,0.0,0.0,8.0,0,0.0030677311065126236,0.16038882138517618,0.2764397905759162,0.6970033645629883,1326.0,1711.0,0.2345404028892517
99,0.0168,0.0018,0.2,1,0,0.0,0,51,51.0,51,51,51.0,51,1,1.0,0,1,24.0,6.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,0,2.7261274218296584E-4,0.09961190168175937,0.1811764705882353,0.6523825526237488,1363.0,1622.0,0.20724231004714966
100,0.0260,0.0004,3.7,1,0,0.0,0,96,96.0,96,96,96.0,96,1,1.0,0,1,62.0,11.0,3.0,1.0,34.0,2.0,0.03125,3.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,3.0,4.0,0.0,2.0,6.0,0,0.004703455566855846,0.125,0.2222222222222222,0.6218757033348083,1418.0,1602.0,0.1785515546798706
101,0.0064,0.0008,78.0,5,8,1.6,4,68,13.6,51,76,15.2,51,1,1.0,0,1,23.0,3.0,1.0,6.0,10.0,1.0,0.0416667,0.0,1.0,9.0,7.0,1.0,0.0,1.0,7.0,4.0,2.0,0.0,0.0,12.0,1,5.802153369397977E-4,0.0796221322537112,0.1475,0.5636668801307678,1576.0,1609.0,0.09220057725906372
102,0.0170,0.0004,6.2,1,0,0.0,0,47,47.0,47,47,47.0,47,1,1.0,0,1,19.0,3.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0,0.004703455566855846,0.12244897959183673,0.21818181818181817,0.6245430111885071,1413.0,1598.0,0.18022286891937256
103,0.0004,0.0004,36.0,2,10,5.0,10,64,32.0,55,74,37.0,55,1,1.0,0,1,15.0,5.0,1.0,1.0,3.0,8.0,0.347826,0.0,1.0,1.0,6.0,2.0,1.0,1.0,14.0,3.0,5.0,0.0,1.0,10.0,0,2.5941811759370943E-4,0.12375,0.22024471635150167,0.7035949787389602,1306.0,1694.0,0.2459610104560852
104,0.0064,0.0008,80.0,5,14,2.8,8,87,17.4,62,101,20.2,62,1,1.0,0,1,33.0,6.0,1.0,6.0,13.0,1.0,0.0294118,1.0,2.0,9.0,9.0,1.0,0.0,1.0,16.0,4.0,4.0,0.0,1.0,14.0,1,0.0029529014940507933,0.15012106537530268,0.26105263157894737,0.702239311505161,1329.0,1704.0,0.23844009637832642
105,0.0397,0.0026,159.58333333333331,6,88,14.666666666666666,54,732,122.0,451,820,136.66666666666666,505,1,1.0,0,1,579.0,136.0,11.0,14.0,341.0,19.0,0.312357,8.0,2.0,20.0,41.0,4.0,2.0,4.0,32.0,9.0,32.0,0.0,0.0,23.0,1,0.0024290695392985037,0.17653390742734124,0.3000914913083257,0.7297153677126735,1622.0,2367.0,0.24336689710617065
106,0.0065,0.0008,85.0,5,9,1.8,5,73,14.6,51,82,16.4,51,1,1.0,0,1,28.0,3.0,1.0,6.0,10.0,0.0,0.0,0.0,1.0,9.0,7.0,1.0,0.0,1.0,26.0,4.0,2.0,0.0,0.0,19.0,1,0.014490003555447016,0.17290748898678415,0.2948356807511737,0.7394967185507575,1567.0,2288.0,0.2347722053527832
107,0.0702,0.0034,136.75000000000003,7,168,24.0,151,796,113.71428571428571,500,964,137.71428571428572,651,2,0.8571428571428571,1,1,516.0,121.0,5.0,10.0,305.0,28.0,0.2827248,8.0,2.0,19.0,39.0,3.0,4.0,6.0,34.0,6.0,34.0,0.0,1.0,24.0,1,0.010836148118718825,0.20227038183694532,0.336480686695279,0.7259918579173033,1586.0,2324.0,0.24496489763259888
108,0.0066,0.0008,98.0,7,17,2.4285714285714284,9,99,14.142857142857142,62,116,16.571428571428573,62,1,1.0,0,1,39.0,7.0,1.0,7.0,16.0,1.0,0.025,2.0,1.0,9.0,10.0,1.0,0.0,1.0,30.0,3.0,4.0,0.0,1.0,18.0,1,0.002561346474287475,0.10422163588390501,0.18876941457586618,0.5926591753959656,1488.0,1574.0,0.13565456867218018
109,0.0627,0.0011,699.3166666666666,4,18,4.5,9,224,56.0,141,242,60.5,141,1,1.0,0,1,139.0,37.0,0.0,10.0,85.0,3.0,0.0211268,4.0,1.0,17.0,18.0,1.0,0.0,1.0,9.0,2.0,9.0,0.0,1.0,10.0,0,0.003924498969955227,0.1088348271446863,0.19630484988452657,0.6239314675331116,1426.0,1603.0,0.17660164833068848
110,0.0193,0.0011,585.75,1,0,0.0,0,52,52.0,52,52,52.0,52,1,1.0,0,1,18.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0,0.0037578224905279803,0.11097099621689786,0.19977298524404086,0.6561229228973389,1372.0,1649.0,0.20807796716690063
111,0.0002,0.0057,29.0,1,0,0.0,0,83,83.0,83,83,83.0,83,1,1.0,0,1,48.0,12.0,15.0,1.0,14.0,0.0,0.0,0.0,2.0,2.0,13.0,2.0,7.0,11.0,16.0,15.0,12.0,6.0,2.0,3.0,1,0.0019846260665415706,0.13253012048192772,0.23404255319148937,0.7170480563448,1326.0,1818.0,0.24178272485733032
112,0.0168,0.0002,0.0,1,0,0.0,0,31,31.0,31,31,31.0,31,1,1.0,0,1,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0,0.003384319729270364,0.11168831168831168,0.20093457943925233,0.6073375344276428,1421.0,1622.0,0.178830087184906
113,0.0169,0.0036,10.0,2,20,10.0,20,56,28.0,54,76,38.0,54,2,0.5,0,2,5.0,1.0,3.0,1.0,1.0,6.0,0.545455,0.0,0.0,1.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.00309996461231234,0.11207970112079702,0.20156774916013437,0.6664405465126038,1360.0,1665.0,0.21532034873962402
114,0.0554,0.0021,112.03333333333333,6,43,7.166666666666667,36,254,42.333333333333336,120,297,49.5,122,3,0.5,1,2,125.0,31.0,3.0,16.0,62.0,18.0,0.131387,2.0,1.0,18.0,22.0,3.0,2.0,3.0,12.0,5.0,11.0,0.0,1.0,5.0,0,0.004136462379841394,0.07951482479784366,0.14731585518102372,0.5577421188354492,1604.0,1629.0,0.08328688144683838
115,0.0328,0.0002,0.0,1,0,0.0,0,98,98.0,98,98,98.0,98,1,1.0,0,1,46.0,8.0,0.0,11.0,17.0,3.0,0.0612245,1.0,2.0,13.0,15.0,2.0,0.0,1.0,9.0,8.0,5.0,0.0,2.0,4.0,0,0.004203338398353275,0.11384217335058215,0.20441347270615565,0.6061699390411377,1440.0,1589.0,0.16601669788360596
116,0.0443,0.0002,0.0,2,1,0.5,1,117,58.5,116,118,59.0,116,2,0.5,0,2,66.0,13.0,0.0,8.0,35.0,1.0,0.0149254,1.0,0.0,8.0,13.0,1.0,0.0,12.0,6.0,3.0,6.0,0.0,1.0,5.0,0,0.0010995128753668773,0.1775599128540305,0.301572617946346,0.6761100888252258,2186.0,2918.0,0.24169743061065674
117,0.0234,0.0045,62.833333333333336,1,0,0.0,0,81,81.0,81,81,81.0,81,1,1.0,0,1,44.0,11.0,6.0,8.0,17.0,0.0,0.0,1.0,1.0,6.0,13.0,1.0,0.0,3.0,6.0,6.0,6.0,0.0,2.0,3.0,1,0.0027953599404832103,0.22070145423438836,0.3615977575332866,0.6202554106712341,4094.0,4707.0,0.1744862198829651
118,0.0168,0.0045,0.0,1,0,0.0,0,99,99.0,99,99,99.0,99,1,1.0,0,1,59.0,13.0,3.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,13.0,1.0,0.0,3.0,13.0,13.0,13.0,6.0,5.0,18.0,1,3.457883669476683E-4,0.08235294117647059,0.15217391304347827,0.5609558820724487,1576.0,1620.0,0.09442895650863647
119,0.0428,0.0065,46.08333333333333,1,0,0.0,0,87,87.0,87,87,87.0,87,1,1.0,0,1,58.0,17.0,6.0,7.0,38.0,0.0,0.0,3.0,1.0,5.0,11.0,2.0,0.0,5.0,4.0,3.0,4.0,0.0,0.0,12.0,1,0.002662569750462889,0.2071307300509338,0.3431786216596343,0.619951069355011,4116.0,4705.0,0.17712748050689697
120,0.0434,0.0019,53.666666666666664,2,6,3.0,6,76,38.0,56,82,41.0,56,1,1.0,0,1,35.0,8.0,5.0,2.0,18.0,1.0,0.0277778,1.0,0.0,2.0,6.0,1.0,0.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0,0,3.3347486102125554E-4,0.10098522167487685,0.18344519015659955,0.6169047951698303,1425.0,1608.0,0.17242342233657837
121,0.0476,0.0002,0.0,1,0,0.0,0,70,70.0,70,70,70.0,70,1,1.0,0,1,32.0,6.0,0.0,10.0,10.0,1.0,0.030303,1.0,2.0,7.0,14.0,2.0,0.0,0.0,8.0,7.0,4.0,0.0,2.0,4.0,0,0.0013477224629132067,0.15885714285714286,0.27416173570019725,0.7108485660072048,1699.0,2413.0,0.2517167329788208
122,0.0129,0.0002,0.0,1,0,0.0,0,68,68.0,68,68,68.0,68,1,1.0,0,1,18.0,3.0,0.0,2.0,9.0,18.0,0.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0.005479034684043459,0.10779220779220779,0.19460726846424384,0.5838057994842529,1500.0,1582.0,0.1311977505683899
123,0.0298,0.0002,0.0,1,0,0.0,0,95,95.0,95,95,95.0,95,1,1.0,0,1,56.0,9.0,0.0,3.0,20.0,0.0,0.0,2.0,0.0,3.0,7.0,4.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,1.0,0,0.003187679251896807,0.14303482587064675,0.250272034820457,0.7111142048928731,1316.0,1787.0,0.24791085720062256
124,0.0054,0.0003,13.083333333333334,1,0,0.0,0,43,43.0,43,43,43.0,43,1,1.0,0,1,14.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,4.0,1.0,1.0,3.0,7.0,0,0.002201763822596611,0.1387900355871886,0.24375,0.6861420273780823,1846.0,2586.0,0.24389266967773438
125,0.0004,0.0003,66.5,1,0,0.0,0,35,35.0,35,35,35.0,35,1,1.0,0,1,7.0,1.0,0.0,2.0,2.0,4.0,0.363636,0.0,3.0,2.0,3.0,1.0,0.0,1.0,27.0,18.0,1.0,3.0,3.0,15.0,0,0.0035700708737262878,0.12872467222884387,0.22808870116156282,0.703391899703937,1333.0,1783.0,0.2359331250190735
126,0.0002,0.0002,0.0,3,11,3.6666666666666665,9,49,16.333333333333332,37,60,20.0,37,2,0.6666666666666666,0,2,8.0,1.0,0.0,2.0,2.0,4.0,0.333333,0.0,2.0,2.0,3.0,1.0,0.0,0.0,13.0,8.0,1.0,1.0,3.0,10.0,0,0.00525713027615626,0.18538713195201745,0.31278748850046,0.7303390996369811,1320.0,1917.0,0.24735373258590698
127,0.0003,0.0002,0.0,1,0,0.0,0,41,41.0,41,41,41.0,41,1,1.0,0,1,13.0,3.0,0.0,0.0,2.0,1.0,0.0714286,0.0,2.0,3.0,3.0,1.0,0.0,0.0,15.0,6.0,3.0,0.0,4.0,0.0,0,0.014894616279867157,0.07412398921832884,0.13801756587202008,0.5410112738609314,1612.0,1634.0,0.07799440622329712
128,0.0003,0.0002,0.0,2,21,10.5,21,58,29.0,45,79,39.5,45,2,0.5,0,2,8.0,1.0,0.0,3.0,2.0,4.0,0.333333,0.0,2.0,2.0,4.0,1.0,0.0,0.0,13.0,8.0,1.0,1.0,3.0,10.0,0,0.022567344587317868,0.12441314553990611,0.22129436325678498,0.6484935879707336,1355.0,1657.0,0.216156005859375
129,0.0004,0.0009,233.0,1,0,0.0,0,45,45.0,45,45,45.0,45,1,1.0,0,1,9.0,2.0,2.0,0.0,2.0,9.0,0.5,0.0,3.0,1.0,2.0,1.0,1.0,2.0,28.0,18.0,2.0,3.0,3.0,15.0,0,0.008860356163943102,0.14583333333333334,0.2545454545454545,0.6981169581413269,1327.0,1727.0,0.23676878213882446
130,0.0007,0.0009,1.5,1,0,0.0,0,21,21.0,21,21,21.0,21,1,1.0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007152784882730144,0.09207161125319693,0.1686182669789227,0.5718977451324463,1514.0,1589.0,0.12395542860031128
131,0.0003,0.0002,0.0,7,204,29.142857142857142,169,242,34.57142857142857,160,446,63.714285714285715,179,3,0.5714285714285714,2,1,8.0,1.0,0.0,3.0,2.0,4.0,0.333333,0.0,2.0,2.0,4.0,1.0,0.0,0.0,13.0,8.0,1.0,1.0,3.0,10.0,0,0.016650757195974395,0.13703703703703704,0.24104234527687296,0.6414511203765869,1381.0,1630.0,0.19721448421478271
132,0.0241,0.0003,70.5,1,0,0.0,0,119,119.0,119,119,119.0,119,1,1.0,0,1,68.0,13.0,0.0,1.0,23.0,10.0,0.142857,2.0,3.0,4.0,11.0,4.0,0.0,2.0,38.0,26.0,12.0,5.0,8.0,19.0,0,0.006237275372187139,0.21894548704200179,0.3592375366568915,0.6573800444602966,3019.0,3707.0,0.21047979593276978
133,0.0402,0.0002,0.0,3,66,22.0,41,157,52.333333333333336,98,223,74.33333333333333,98,2,0.6666666666666666,0,2,50.0,13.0,0.0,9.0,22.0,1.0,0.0196078,3.0,2.0,10.0,13.0,2.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,5.0,0,0.01755170782544646,0.16591928251121077,0.2846153846153846,0.7334492648876477,1308.0,1872.0,0.2532033324241638
134,0.0520,0.0831,4029.8404761904767,2,63,31.5,63,63,31.5,63,126,63.0,63,2,0.5,0,2,29.0,6.0,65.0,1.0,16.0,3.0,0.09375,2.0,0.0,4.0,3.0,1.0,0.0,65.0,2.0,1.0,2.0,0.0,1.0,2.0,1,0.0018473592457916425,0.2377567140600316,0.3841735800893427,0.5660551190376282,9518.0,9859.0,0.10162675380706787
135,0.0277,0.0019,1897.85,2,150,75.0,150,150,75.0,150,300,150.0,150,2,0.5,0,2,123.0,32.0,1.0,12.0,73.0,9.0,0.0681818,5.0,1.0,7.0,25.0,1.0,0.0,1.0,24.0,5.0,13.0,0.0,12.0,7.0,0,0.0024967141752923615,0.14385150812064965,0.2515212981744422,0.6974079012870789,1327.0,1727.0,0.23621171712875366
136,0.0172,0.0008,763.0000000000001,2,60,30.0,60,60,30.0,60,120,60.0,60,2,0.5,0,2,31.0,11.0,1.0,0.0,16.0,4.0,0.114286,1.0,1.0,2.0,4.0,1.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,1.0,0,0.0014351514953720565,0.235,0.3805668016194332,0.555719792842865,11083.0,11420.0,0.08975487947463989
137,0.0169,0.0019,1086.0,2,35,17.5,35,35,17.5,35,70,35.0,35,2,0.5,0,2,6.0,1.0,0.0,1.0,1.0,3.0,0.333333,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.007140328428458606,0.19458896982310095,0.32578397212543553,0.6268669366836548,3852.0,4458.0,0.18629246950149536
138,0.0315,0.0008,11.0,2,40,20.0,40,40,20.0,40,80,40.0,40,2,0.5,0,2,51.0,14.0,1.0,0.0,20.0,10.0,0.163934,1.0,1.0,2.0,6.0,1.0,0.0,1.0,6.0,2.0,6.0,0.0,0.0,2.0,0,0.002139550493811341,0.1708378672470076,0.29182156133828996,0.7288877011009578,1352.0,2007.0,0.23426181077957153
139,0.0171,0.0002,0.0,2,33,16.5,33,33,16.5,33,66,33.0,33,2,0.5,0,2,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.008006222233037789,0.24017857142857144,0.3873290136789057,0.6173707842826843,4143.0,4728.0,0.1795164942741394
140,0.0183,0.0008,4.0,2,11,5.5,11,93,46.5,82,104,52.0,82,1,1.0,0,1,54.0,20.0,1.0,0.0,30.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0,0.0015071802123887432,0.15024630541871922,0.26124197002141325,0.6460863947868347,1374.0,1621.0,0.20557105541229248
141,0.0179,0.0010,3.0,2,57,28.5,57,57,28.5,57,114,57.0,57,2,0.5,0,2,22.0,6.0,1.0,0.0,6.0,4.0,0.153846,1.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,2.0,4.0,0.0,1.0,3.0,0,3.0148454167907825E-4,0.1038961038961039,0.18823529411764706,0.64753258228302,1372.0,1578.0,0.20111417770385742
142,0.0235,0.0002,0.0,2,56,28.0,56,56,28.0,56,112,56.0,56,2,0.5,0,2,22.0,5.0,0.0,1.0,9.0,3.0,0.12,1.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,0,0.0022281290952548293,0.11793020457280386,0.2109795479009688,0.6804295182228088,1329.0,1794.0,0.24094706773757935
143,0.0411,0.0024,1196.9166666666665,2,162,81.0,162,162,81.0,162,324,162.0,162,2,0.5,0,2,121.0,37.0,3.0,2.0,83.0,3.0,0.0254237,2.0,0.0,2.0,14.0,1.0,1.0,2.0,13.0,2.0,13.0,0.0,8.0,4.0,0,0.008965061407488345,0.10638297872340426,0.19230769230769232,0.5717339515686035,1538.0,1600.0,0.1116991639137268
144,0.0389,0.0009,37.0,1,0,0.0,0,60,60.0,60,60,60.0,60,1,1.0,0,1,24.0,6.0,0.0,10.0,9.0,1.0,0.04,1.0,2.0,8.0,14.0,1.0,2.0,2.0,9.0,7.0,4.0,0.0,3.0,0.0,0,0.07458653478895319,0.11847133757961784,0.21184510250569477,0.5588709712028503,1547.0,1607.0,0.10974931716918945
145,0.0504,0.0003,239.5,3,5,1.6666666666666667,4,202,67.33333333333333,191,207,69.0,191,1,1.0,0,1,99.0,21.0,2.0,12.0,48.0,38.0,0.290076,2.0,1.0,14.0,17.0,2.0,1.0,2.0,10.0,5.0,9.0,0.0,1.0,3.0,0,0.017498990445979908,0.23035230352303523,0.3744493392070485,0.6394021511077881,3482.0,4137.0,0.19665038585662842
146,0.0540,0.0015,263.5,1,0,0.0,0,227,227.0,227,227,227.0,227,1,1.0,0,1,176.0,42.0,13.0,3.0,87.0,2.0,0.0119048,6.0,0.0,4.0,17.0,2.0,0.0,3.0,17.0,11.0,17.0,0.0,9.0,6.0,1,0.010012963001053645,0.2079107505070994,0.34424853064651556,0.7325010747454802,1642.0,2396.0,0.24426448345184326
147,0.0168,0.0017,0.0,1,0,0.0,0,31,31.0,31,31,31.0,31,1,1.0,0,1,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.006762225221299588,0.20582120582120583,0.3413793103448276,0.7231814211614533,1740.0,2482.0,0.24757075309753418
148,0.0277,0.0038,13.45,1,0,0.0,0,74,74.0,74,74,74.0,74,1,1.0,0,1,28.0,7.0,4.0,3.0,11.0,7.0,0.2,2.0,2.0,8.0,6.0,4.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,1,0.007046260491178059,0.14457831325301204,0.25263157894736843,0.6793313026428223,1329.0,1735.0,0.23816156387329102
149,0.0062,0.0002,0.0,1,0,0.0,0,32,32.0,32,32,32.0,32,1,1.0,0,1,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,9.0,7.0,2.0,0.0,3.0,0.0,0,0.006353869754174088,0.16412661195779601,0.28197381671701915,0.6993327140808105,1312.0,1762.0,0.2493036389350891
150,0.0100,0.0013,81.0,2,5,2.5,5,65,32.5,65,70,35.0,65,1,1.0,0,1,23.0,5.0,1.0,0.0,8.0,10.0,0.30303,1.0,3.0,1.0,3.0,2.0,0.0,2.0,15.0,10.0,3.0,0.0,1.0,5.0,1,0.004106925456294606,0.10617283950617284,0.19196428571428573,0.6611917018890381,1372.0,1743.0,0.21337050199508667
151,0.0002,0.0002,0.0,1,0,0.0,0,32,32.0,32,32,32.0,32,1,1.0,0,1,7.0,1.0,0.0,0.0,1.0,4.0,0.363636,0.0,4.0,1.0,1.0,0.0,0.0,0.0,11.0,9.0,1.0,0.0,4.0,3.0,0,0.0030474969665477605,0.14612868047982552,0.25499524262607043,0.6973775029182434,1637.0,2375.0,0.22617948055267334
152,0.0154,0.0003,21.0,3,13,4.333333333333333,13,71,23.666666666666668,60,84,28.0,60,2,0.6666666666666666,0,2,21.0,3.0,0.0,3.0,7.0,3.0,0.125,0.0,3.0,4.0,6.0,1.0,1.0,1.0,10.0,8.0,3.0,0.0,3.0,3.0,0,0.00656158055750337,0.20833333333333334,0.3448275862068966,0.6963391900062561,2279.0,2996.0,0.2342987060546875
153,0.0116,0.0019,83.0,3,37,12.333333333333334,31,98,32.666666666666664,56,135,45.0,66,2,0.6666666666666666,0,2,31.0,12.0,2.0,3.0,12.0,0.0,0.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,15.0,10.0,3.0,0.0,1.0,6.0,1,0.0037203675692078124,0.1462857142857143,0.25523429710867396,0.6632893085479736,1347.0,1670.0,0.216156005859375
154,0.0221,0.0028,2.5,1,0,0.0,0,55,55.0,55,55,55.0,55,1,1.0,0,1,20.0,5.0,1.0,9.0,6.0,0.0,0.0,2.0,2.0,7.0,12.0,1.0,0.0,1.0,7.0,6.0,3.0,0.0,2.0,1.0,1,0.009772948842628944,0.17109826589595376,0.29220138203356366,0.7300522035875028,1320.0,1803.0,0.24540388584136963
155,0.0122,0.0029,115.75,4,3,0.75,1,64,16.0,57,67,16.75,57,2,0.5,0,2,22.0,4.0,1.0,12.0,14.0,6.0,0.214286,1.0,2.0,6.0,15.0,1.0,5.0,6.0,17.0,6.0,3.0,0.0,6.0,1.0,1,0.015666945828927574,0.1345707656612529,0.23721881390593047,0.6350472569465637,1397.0,1637.0,0.1941503882408142
156,0.0659,0.0020,16.0,3,2,0.6666666666666666,1,160,53.333333333333336,154,162,54.0,154,1,1.0,0,1,122.0,22.0,3.0,3.0,58.0,6.0,0.0526316,5.0,0.0,3.0,11.0,2.0,0.0,4.0,10.0,3.0,10.0,0.0,0.0,25.0,0,0.01781902032336665,0.16928251121076232,0.28954937679769893,0.7269173757611543,1337.0,1939.0,0.23565459251403809
157,0.0451,0.0015,9.0,1,0,0.0,0,149,149.0,149,149,149.0,149,1,1.0,0,1,106.0,29.0,3.0,0.0,64.0,4.0,0.0363636,8.0,0.0,0.0,7.0,1.0,0.0,1.0,7.0,5.0,7.0,0.0,0.0,7.0,1,0.0068894617299841265,0.11366384522370013,0.20412595005428882,0.6008707880973816,1431.0,1585.0,0.16963785886764526
158,0.0169,0.0023,2.0,1,0,0.0,0,32,32.0,32,32,32.0,32,1,1.0,0,1,5.0,1.0,1.0,0.0,1.0,6.0,0.545455,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.031120089997474856,0.0982961992136304,0.17899761336515513,0.5542780756950378,1595.0,1626.0,0.08635097742080688
159,0.0655,0.0023,11.0,3,3,1.0,2,95,31.666666666666668,66,98,32.666666666666664,66,1,1.0,0,1,55.0,11.0,1.0,0.0,33.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,0.0,1.0,7.0,0.0,7.0,1.0,0.0,2.0,0,0.08262820408172009,0.13190954773869346,0.23307436182019978,0.5752550363540649,1527.0,1612.0,0.12089139223098755
160,0.0570,0.0002,0.0,4,13,3.25,7,187,46.75,171,200,50.0,171,1,1.0,0,1,121.0,27.0,0.0,2.0,63.0,11.0,0.0833333,2.0,0.0,1.0,15.0,1.0,0.0,0.0,13.0,1.0,13.0,0.0,0.0,13.0,0,0.005386292168469271,0.1111111111111111,0.2,0.5761355757713318,1518.0,1593.0,0.12451255321502686
161,0.0048,0.0002,0.0,2,1,0.5,1,51,25.5,50,52,26.0,50,1,1.0,0,1,23.0,4.0,0.0,0.0,10.0,1.0,0.0416667,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0,0.005386292168469271,0.1089238845144357,0.19644970414201182,0.5776593089103699,1518.0,1591.0,0.12451255321502686
