S.No,HS,AS,CT,NC,TLD,ALD,MD,TLA,ALA,MLA,TLC,ALC,MLC,TDO,MO,MiC,MaC,LOC,CC,CA,CE,SC,CLOC,CD,NL,DIT,CBO,RFC,LCOM,NOC,CBOI,TNM,TNPM,TNLM,TNS,TNG,TNA,TestCount,CS,JC,SD,JW,DL,LCS,NG
170,0.0182,0.0010,3.142857142857143,6,45,7.5,42,87,14.5,42,132,22.0,84,3,0.6666666666666666,2,1,15.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1,0.010869860376224422,0.10755148741418764,0.19421487603305784,0.572531521320343,1171.0,1284.0,0.1504613161087036
171,0.0262,0.0016,7.142857142857142,6,137,22.833333333333332,134,271,45.166666666666664,134,408,68.0,268,3,0.6666666666666666,2,1,56.0,21.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,2.0,21.0,21.0,21.0,5.0,8.0,2.0,1,0.0217739510172178,0.12182061579651941,0.2171837708830549,0.5548720955848694,2274.0,2344.0,0.09007424116134644
172,0.0165,0.0025,3.333333333333333,11,90,8.181818181818182,72,162,14.727272727272727,72,252,22.90909090909091,144,6,0.5454545454545454,6,0,39.0,8.0,6.0,0.0,22.0,6.0,0.133333,1.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,1.0,4.0,1,7.150210695943783E-4,0.1,0.18181818181818182,0.6261093020439148,543.0,683.0,0.22144848108291626
173,0.0182,0.0018,0.0,6,34,5.666666666666667,31,65,10.833333333333334,31,99,16.5,62,3,0.6666666666666666,2,1,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1,0.0,0.09664694280078895,0.17625899280575538,0.5913832783699036,1008.0,1111.0,0.16626602411270142
174,0.0182,0.0008,7.0,6,98,16.333333333333332,95,193,32.166666666666664,95,291,48.5,190,3,0.6666666666666666,2,1,37.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,13.0,8.0,0.0,1.0,13.0,13.0,13.0,2.0,3.0,1.0,0,0.0,0.06962025316455696,0.1301775147928994,0.6746556758880615,265.0,378.0,0.25623267889022827
175,0.0262,0.0023,7.0,6,143,23.833333333333332,140,283,47.166666666666664,140,426,71.0,280,3,0.6666666666666666,2,1,60.0,23.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,2.0,23.0,23.0,23.0,5.0,8.0,2.0,1,0.0014992713652054602,0.08442776735459662,0.15570934256055363,0.5862805843353271,1077.0,1185.0,0.15472561120986938
176,0.0003,0.0024,85.0,3,2,0.6666666666666666,1,98,32.666666666666664,96,100,33.333333333333336,96,3,0.3333333333333333,0,3,66.0,10.0,3.0,2.0,15.0,5.0,0.0909091,1.0,4.0,6.0,11.0,4.0,0.0,3.0,41.0,30.0,12.0,4.0,11.0,14.0,1,0.0012855656901218802,0.07614213197969544,0.14150943396226415,0.5747683048248291,1404.0,1499.0,0.12876957654953003
177,0.0001,0.0010,21.416666666666664,3,2,0.6666666666666666,1,41,13.666666666666666,39,43,14.333333333333334,39,3,0.3333333333333333,0,3,11.0,2.0,1.0,1.0,3.0,6.0,0.352941,0.0,3.0,3.0,3.0,1.0,0.0,1.0,32.0,27.0,2.0,8.0,7.0,12.0,1,0.0,0.10075566750629723,0.18306636155606407,0.6967962384223938,406.0,548.0,0.24590164422988892
178,0.0002,0.0007,300.98333333333335,5,4,0.8,2,53,10.6,47,57,11.4,47,3,0.6,2,1,11.0,2.0,2.0,2.0,2.0,13.0,0.541667,0.0,2.0,3.0,4.0,1.0,0.0,2.0,7.0,5.0,2.0,0.0,0.0,1.0,0,0.00570992714491295,0.10561797752808989,0.1910569105691057,0.6335616707801819,569.0,700.0,0.21140938997268677
179,0.0001,0.0007,55.166666666666664,7,58,8.285714285714286,33,111,15.857142857142858,54,169,24.142857142857142,54,3,0.7142857142857143,2,1,12.0,2.0,1.0,3.0,3.0,16.0,0.571429,0.0,3.0,5.0,5.0,1.0,0.0,1.0,24.0,18.0,2.0,2.0,3.0,8.0,0,0.010962494561270332,0.1465648854961832,0.255659121171771,0.5521981716156006,2496.0,2563.0,0.08333331346511841
180,0.0464,0.0014,378.5666666666666,6,23,3.8333333333333335,12,165,27.5,113,188,31.333333333333332,113,3,0.6666666666666666,2,1,68.0,16.0,4.0,9.0,32.0,38.0,0.358491,2.0,2.0,5.0,16.0,1.0,0.0,2.0,7.0,6.0,7.0,1.0,0.0,5.0,1,0.013466156456145824,0.12012012012012012,0.21447721179624665,0.5676454305648804,2026.0,2111.0,0.09821426868438721
181,0.0016,0.0003,0.0,4,4,1.0,2,58,14.5,55,62,15.5,55,3,0.5,0,3,22.0,5.0,0.0,1.0,5.0,5.0,0.185185,1.0,5.0,3.0,5.0,1.0,0.0,0.0,47.0,38.0,4.0,8.0,15.0,21.0,0,0.010934730867702318,0.13834586466165413,0.2430647291941876,0.5516059994697571,2534.0,2602.0,0.08147358894348145
182,0.0002,0.0010,100.16666666666666,3,2,0.6666666666666666,1,72,24.0,70,74,24.666666666666668,70,3,0.3333333333333333,0,3,25.0,5.0,2.0,5.0,10.0,17.0,0.404762,1.0,4.0,7.0,8.0,0.0,0.0,1.0,32.0,23.0,3.0,5.0,11.0,12.0,1,0.01354160648328673,0.10962962962962963,0.19759679572763686,0.5684322118759155,2030.0,2109.0,0.09687227010726929
183,0.0016,0.0003,0.0,4,5,1.25,2,61,15.25,57,66,16.5,57,3,0.5,0,3,22.0,5.0,0.0,1.0,5.0,7.0,0.241379,1.0,4.0,3.0,5.0,1.0,0.0,0.0,43.0,35.0,4.0,7.0,13.0,19.0,0,0.02943452691574021,0.10377358490566038,0.18803418803418803,0.6901094317436218,332.0,479.0,0.25774335861206055
184,0.0162,0.0003,204.01666666666668,6,35,5.833333333333333,29,213,35.5,206,248,41.333333333333336,206,3,0.5,1,2,71.0,17.0,1.0,8.0,27.0,58.0,0.449612,1.0,3.0,11.0,21.0,1.0,2.0,2.0,29.0,21.0,13.0,4.0,9.0,10.0,0,0.001459860297765992,0.07368421052631578,0.13725490196078433,0.639312207698822,270.0,325.0,0.21745151281356812
185,0.0372,0.0024,3.5500000000000003,17,187,11.0,132,361,21.235294117647058,132,548,32.23529411764706,264,4,0.7058823529411765,4,0,120.0,32.0,0.0,13.0,70.0,5.0,0.04,4.0,4.0,10.0,21.0,1.0,0.0,2.0,29.0,22.0,8.0,4.0,7.0,14.0,1,0.006820085000416294,0.1044776119402985,0.1891891891891892,0.6555384993553162,618.0,752.0,0.20879799127578735
186,0.0253,0.0003,3.0,8,49,6.125,37,86,10.75,37,135,16.875,74,2,0.875,1,1,10.0,2.0,0.0,0.0,4.0,9.0,0.473684,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.031297925893937005,0.11094890510948906,0.19973718791064388,0.573279082775116,1637.0,1721.0,0.11685925722122192
187,0.0021,0.0024,2.3166666666666664,8,41,5.125,30,71,8.875,30,112,14.0,60,3,0.75,2,1,10.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,2.0,24.0,22.0,1.0,4.0,6.0,8.0,1,0.014357536665175053,0.12895377128953772,0.22844827586206898,0.663188099861145,510.0,647.0,0.24351584911346436
188,0.0274,0.0003,0.0,18,158,8.777777777777779,78,223,12.38888888888889,78,381,21.166666666666668,156,3,0.8333333333333334,3,0,30.0,7.0,0.0,7.0,15.0,4.0,0.117647,1.0,4.0,5.0,9.0,1.0,0.0,1.0,23.0,22.0,2.0,4.0,5.0,10.0,0,0.0017493059873365854,0.11347517730496454,0.20382165605095542,0.6080169081687927,851.0,962.0,0.17042255401611328
189,0.0203,0.0005,813.8666666666667,11,98,8.909090909090908,69,167,15.181818181818182,69,265,24.09090909090909,138,2,0.9090909090909091,1,1,23.0,6.0,0.0,3.0,12.0,24.0,0.510638,2.0,1.0,6.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0.03410391078390357,0.12650602409638553,0.22459893048128343,0.5731534957885742,1742.0,1826.0,0.11155182123184204
190,0.0021,0.0024,1.0666666666666667,8,36,4.5,29,65,8.125,29,101,12.625,58,3,0.75,2,1,5.0,1.0,0.0,2.0,1.0,5.0,0.5,0.0,4.0,3.0,3.0,1.0,0.0,2.0,22.0,21.0,1.0,4.0,5.0,7.0,1,0.004663266490300002,0.10814249363867684,0.19517795637198623,0.5483815670013428,2786.0,2843.0,0.07707256078720093
191,0.0043,0.0024,0.5166666666666666,9,44,4.888888888888889,30,74,8.222222222222221,30,118,13.11111111111111,60,3,0.7777777777777778,2,1,10.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,2.0,22.0,21.0,1.0,4.0,5.0,7.0,1,0.0,0.05976095617529881,0.11278195488721804,0.5776238441467285,308.0,315.0,0.10664820671081543
192,0.0003,0.0024,0.0,9,33,3.6666666666666665,25,58,6.444444444444445,25,91,10.11111111111111,50,3,0.7777777777777778,2,1,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,22.0,21.0,1.0,4.0,5.0,7.0,1,0.020026715663700154,0.12444444444444444,0.22134387351778656,0.6530242562294006,569.0,703.0,0.23363876342773438
193,0.0051,0.0003,0.0,3,2,0.6666666666666666,1,38,12.666666666666666,23,40,13.333333333333334,24,2,0.6666666666666666,0,2,7.0,1.0,0.0,0.0,1.0,9.0,0.5625,0.0,4.0,2.0,1.0,1.0,0.0,1.0,22.0,21.0,1.0,4.0,5.0,8.0,0,5.389497718849489E-4,0.0997920997920998,0.18147448015122875,0.6032840609550476,775.0,902.0,0.18857431411743164
194,0.0014,0.0024,2.066666666666667,9,35,3.888888888888889,23,58,6.444444444444445,23,93,10.333333333333334,46,3,0.6666666666666666,2,1,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,2.0,24.0,22.0,1.0,4.0,6.0,8.0,1,0.01717189083248536,0.09584086799276673,0.17491749174917492,0.588812530040741,1168.0,1271.0,0.1453900933265686
195,0.0205,0.0048,103.46114626114627,21,171,8.142857142857142,77,252,12.0,77,423,20.142857142857142,154,6,0.47619047619047616,6,0,48.0,10.0,5.0,5.0,24.0,4.0,0.0769231,2.0,4.0,4.0,9.0,1.0,0.0,4.0,25.0,23.0,4.0,4.0,5.0,9.0,1,6.164662324073744E-4,0.09873060648801128,0.1797175866495507,0.5533533692359924,2650.0,2714.0,0.07747197151184082
196,0.0197,0.0013,7.0,8,69,8.625,38,107,13.375,47,176,22.0,76,3,0.75,2,1,11.0,2.0,4.0,1.0,4.0,5.0,0.3125,1.0,4.0,2.0,2.0,1.0,0.0,2.0,22.0,21.0,1.0,4.0,5.0,8.0,1,0.010231384841913148,0.12690355329949238,0.22522522522522523,0.5467288494110107,3196.0,3241.0,0.07118451595306396
197,0.0016,0.0024,0.06666666666666667,12,49,4.083333333333333,29,78,6.5,29,127,10.583333333333334,58,3,0.5833333333333334,3,0,5.0,1.0,0.0,1.0,1.0,5.0,0.5,0.0,4.0,2.0,2.0,1.0,0.0,2.0,22.0,21.0,1.0,4.0,5.0,7.0,1,0.0010624126717341266,0.1050228310502283,0.19008264462809918,0.653792679309845,554.0,691.0,0.22770267724990845
198,0.0023,0.0024,0.31666666666666665,9,43,4.777777777777778,30,73,8.11111111111111,30,116,12.88888888888889,60,3,0.7777777777777778,2,1,10.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,2.0,22.0,21.0,1.0,4.0,5.0,7.0,1,3.7631521374652466E-4,0.1211453744493392,0.21611001964636542,0.5411873459815979,1569.0,1668.0,0.10912591218948364
199,0.0001,0.0003,0.0,9,51,5.666666666666667,43,94,10.444444444444445,43,145,16.11111111111111,86,3,0.7777777777777778,2,1,5.0,1.0,0.0,0.0,1.0,15.0,0.75,0.0,5.0,3.0,1.0,1.0,0.0,1.0,23.0,21.0,1.0,4.0,5.0,7.0,0,0.0,0.06716417910447761,0.1258741258741259,0.5933771133422852,280.0,325.0,0.188365638256073
200,0.0080,0.0024,0.9666666666666667,6,57,9.5,47,104,17.333333333333332,47,161,26.833333333333332,94,3,0.6666666666666666,2,1,24.0,5.0,1.0,4.0,12.0,0.0,0.0,2.0,4.0,4.0,6.0,1.0,0.0,2.0,23.0,22.0,2.0,4.0,5.0,8.0,1,0.0,0.10230179028132992,0.18561484918793503,0.5666816234588623,787.0,932.0,0.17227321863174438
201,0.0137,0.0015,2.783333333333333,7,67,9.571428571428571,31,119,17.0,54,186,26.571428571428573,74,5,0.2857142857142857,5,0,27.0,6.0,0.0,5.0,16.0,5.0,0.15625,2.0,7.0,5.0,7.0,1.0,0.0,1.0,40.0,23.0,2.0,4.0,5.0,12.0,1,0.014796862809545909,0.10810810810810811,0.1951219512195122,0.6198253631591797,321.0,483.0,0.2099514603614807
202,0.0260,0.0041,40.266666666666666,12,133,11.083333333333334,101,243,20.25,101,376,31.333333333333332,202,4,0.75,3,1,62.0,9.0,6.0,7.0,36.0,9.0,0.126761,1.0,4.0,5.0,11.0,1.0,0.0,3.0,25.0,23.0,4.0,4.0,6.0,14.0,1,0.021635752781947272,0.12912087912087913,0.22871046228710462,0.5750589966773987,751.0,896.0,0.1770053505897522
203,0.0447,0.0010,16.0,11,172,15.636363636363637,127,300,27.272727272727273,129,472,42.90909090909091,254,2,0.9090909090909091,1,1,80.0,20.0,7.0,0.0,55.0,14.0,0.148936,3.0,1.0,3.0,5.0,2.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,1.0,1,0.005101669437509791,0.11801242236024845,0.2111111111111111,0.535511314868927,1625.0,1735.0,0.10691320896148682
204,0.0016,0.0024,0.06666666666666667,8,37,4.625,29,66,8.25,29,103,12.875,58,3,0.75,2,1,5.0,1.0,0.0,1.0,1.0,5.0,0.5,0.0,4.0,2.0,2.0,1.0,0.0,2.0,22.0,21.0,1.0,4.0,5.0,7.0,1,0.00686880406101005,0.12373737373737374,0.2202247191011236,0.6966326236724854,417.0,566.0,0.24333924055099487
205,0.0397,0.0051,351.41666666666663,23,292,12.695652173913043,174,541,23.52173913043478,174,833,36.21739130434783,348,7,0.6086956521739131,7,0,181.0,49.0,13.0,23.0,110.0,8.0,0.042328,4.0,5.0,12.0,37.0,1.0,1.0,7.0,36.0,23.0,14.0,4.0,5.0,12.0,1,0.0,0.06343283582089553,0.11929824561403508,0.6046068072319031,278.0,319.0,0.19390583038330078
206,0.0216,0.0003,0.0,10,201,20.1,122,251,25.1,110,452,45.2,125,3,0.8,2,1,15.0,4.0,0.0,0.0,9.0,6.0,0.285714,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.09230769230769231,0.16901408450704225,0.5567605495452881,768.0,911.0,0.18064182996749878
207,0.0019,0.0003,0.0,3,2,0.6666666666666666,1,41,13.666666666666666,39,43,14.333333333333334,39,2,0.6666666666666666,0,2,12.0,4.0,0.0,2.0,6.0,4.0,0.25,1.0,5.0,4.0,3.0,0.0,0.0,1.0,27.0,24.0,1.0,5.0,7.0,9.0,0,0.014922445653437137,0.09666666666666666,0.1762917933130699,0.6124364733695984,318.0,477.0,0.21844661235809326
208,0.0574,0.0043,1715.6642857142856,18,275,15.277777777777779,202,480,26.666666666666668,202,755,41.94444444444444,404,3,0.7222222222222222,3,0,111.0,24.0,6.0,19.0,57.0,33.0,0.229167,3.0,1.0,16.0,32.0,1.0,0.0,4.0,13.0,9.0,13.0,1.0,5.0,3.0,1,0.021187190255253563,0.12432432432432433,0.22115384615384615,0.5935366153717041,817.0,952.0,0.17268294095993042
209,0.0310,0.0012,34.102380952380955,9,68,7.555555555555555,52,120,13.333333333333334,52,188,20.88888888888889,104,3,0.5555555555555556,2,1,25.0,7.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,3.0,7.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,4.0,1.0,0,0.005140980989541043,0.11410788381742738,0.2048417132216015,0.5441977977752686,1623.0,1727.0,0.10802137851715088
210,0.0434,0.0015,4.166666666666666,16,83,5.1875,61,149,9.3125,61,232,14.5,122,4,0.75,4,0,29.0,6.0,2.0,8.0,17.0,2.0,0.0645161,2.0,0.0,5.0,10.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1,6.395369877061092E-4,0.11864406779661017,0.21212121212121213,0.5697924494743347,1300.0,1392.0,0.13316094875335693
211,0.0209,0.0003,0.0,10,104,10.4,83,185,18.5,83,289,28.9,166,3,0.8,2,1,23.0,5.0,0.0,4.0,10.0,21.0,0.477273,1.0,0.0,4.0,7.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0.0011036438027629595,0.09226932668329177,0.1689497716894977,0.6455239057540894,504.0,658.0,0.22012102603912354
212,0.0022,0.0003,0.0,9,123,13.666666666666666,89,196,21.77777777777778,89,319,35.44444444444444,178,4,0.6666666666666666,3,1,25.0,6.0,0.0,2.0,8.0,23.0,0.479167,1.0,3.0,3.0,7.0,0.0,0.0,0.0,21.0,20.0,5.0,3.0,6.0,6.0,0,0.0,0.08950617283950617,0.1643059490084986,0.6627394556999207,291.0,440.0,0.19618529081344604
213,0.0059,0.0003,0.0,7,26,3.7142857142857144,17,108,15.428571428571429,101,134,19.142857142857142,101,4,0.5714285714285714,3,1,29.0,7.0,0.0,4.0,11.0,23.0,0.442308,1.0,3.0,6.0,9.0,0.0,0.0,0.0,21.0,20.0,5.0,3.0,6.0,6.0,0,0.026144341864322018,0.09042553191489362,0.16585365853658537,0.6355550289154053,445.0,575.0,0.23750001192092896
214,0.0046,0.0017,28.666666666666664,16,170,10.625,108,269,16.8125,108,439,27.4375,216,4,0.8125,3,1,43.0,11.0,3.0,3.0,20.0,28.0,0.394366,1.0,3.0,4.0,9.0,1.0,0.0,2.0,22.0,21.0,6.0,3.0,6.0,6.0,1,0.007417622392768225,0.1066350710900474,0.19271948608137046,0.6419305205345154,544.0,676.0,0.22620689868927002
215,0.0099,0.0003,1082.1887342839052,11,77,7.0,57,136,12.363636363636363,57,213,19.363636363636363,114,3,0.8181818181818182,2,1,27.0,5.0,0.0,7.0,11.0,0.0,0.0,1.0,3.0,8.0,11.0,1.0,0.0,1.0,22.0,18.0,4.0,1.0,7.0,12.0,0,0.038954513055270444,0.10526315789473684,0.19047619047619047,0.5919637680053711,1075.0,1175.0,0.1491628885269165
216,0.0016,0.0027,704.8333333333333,13,140,10.76923076923077,56,194,14.923076923076923,107,334,25.692307692307693,107,2,0.9230769230769231,1,1,17.0,4.0,0.0,3.0,6.0,10.0,0.37037,1.0,4.0,6.0,6.0,1.0,0.0,2.0,39.0,35.0,3.0,7.0,12.0,15.0,1,0.0,0.09138381201044386,0.1674641148325359,0.6508881449699402,542.0,685.0,0.22430557012557983
217,0.0188,0.0012,1.0,10,61,6.1,49,121,12.1,49,182,18.2,98,3,0.7,2,1,31.0,6.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,6.0,6.0,6.0,1.0,0.0,10.0,1,0.0,0.10327455919395466,0.1872146118721461,0.6104140877723694,771.0,894.0,0.18667346239089966
218,0.0073,0.0021,2.0,7,63,9.0,52,115,16.428571428571427,52,178,25.428571428571427,104,2,0.8571428571428571,1,1,18.0,5.0,1.0,0.0,6.0,10.0,0.357143,1.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,1,0.0,0.11055276381909548,0.19909502262443438,0.6369631886482239,569.0,704.0,0.2217044234275818
219,0.0469,0.0042,134.61666666666667,16,300,18.75,137,431,26.9375,200,731,45.6875,208,3,0.875,2,1,59.0,18.0,4.0,0.0,32.0,35.0,0.37234,3.0,0.0,0.0,4.0,1.0,0.0,8.0,4.0,2.0,4.0,0.0,0.0,6.0,1,0.004211214802389731,0.11954765751211632,0.21356421356421357,0.5585895776748657,2151.0,2220.0,0.093300461769104
220,0.0182,0.0025,0.0,8,74,9.25,61,139,17.375,61,213,26.625,122,3,0.75,2,1,45.0,12.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,1.0,12.0,12.0,12.0,6.0,6.0,6.0,1,0.0034301188714087926,0.08978328173374613,0.16477272727272727,0.558797299861908,2092.0,2171.0,0.09248310327529907
221,0.0234,0.0017,0.0,2,1,0.5,1,55,27.5,54,56,28.0,54,2,0.5,0,2,27.0,9.0,1.0,0.0,14.0,6.0,0.181818,1.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0,0.0,0.07758620689655173,0.144,0.7212877828328563,274.0,391.0,0.2257617712020874
222,0.0281,0.0030,18.166666666666668,8,41,5.125,35,76,9.5,35,117,14.625,70,3,0.75,2,1,14.0,4.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.054380664652567974,0.10315186246418338,0.7020561807373554,259.0,376.0,0.27008312940597534
223,0.0025,0.0003,0.0,9,112,12.444444444444445,50,162,18.0,90,274,30.444444444444443,100,4,0.6666666666666666,3,1,15.0,5.0,0.0,1.0,5.0,11.0,0.423077,1.0,2.0,4.0,4.0,0.0,0.0,0.0,15.0,14.0,3.0,2.0,4.0,3.0,0,0.0,0.058823529411764705,0.1111111111111111,0.6814885139465332,254.0,356.0,0.2770082950592041
224,0.0454,0.0126,1113.3166666666666,12,79,6.583333333333333,61,178,14.833333333333334,61,257,21.416666666666668,122,3,0.8333333333333334,2,1,50.0,17.0,15.0,3.0,26.0,15.0,0.230769,2.0,0.0,2.0,11.0,1.0,0.0,18.0,8.0,8.0,8.0,0.0,3.0,4.0,1,0.0,0.06309148264984227,0.11869436201780416,0.6589043736457825,261.0,367.0,0.2631579041481018
225,0.0281,0.0003,0.0,9,83,9.222222222222221,51,134,14.88888888888889,51,217,24.11111111111111,102,3,0.7777777777777778,2,1,16.0,3.0,0.0,1.0,5.0,9.0,0.36,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,0,0.005796250592435628,0.09571788413098237,0.17471264367816092,0.6199610233306885,610.0,740.0,0.20595693588256836
226,0.0309,0.0071,787.5222222222224,12,268,22.333333333333332,247,517,43.083333333333336,247,785,65.41666666666667,494,3,0.8333333333333334,2,1,174.0,52.0,7.0,15.0,100.0,12.0,0.0645161,3.0,2.0,5.0,37.0,2.0,0.0,6.0,22.0,20.0,22.0,0.0,15.0,15.0,1,0.023954192531591333,0.11434108527131782,0.20521739130434782,0.6154025793075562,763.0,895.0,0.18672841787338257
227,0.0311,0.0021,0.0,6,31,5.166666666666667,28,59,9.833333333333334,28,90,15.0,56,2,0.8333333333333334,1,1,10.0,2.0,2.0,0.0,2.0,1.0,0.0909091,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1,0.0,0.08670520231213873,0.1595744680851064,0.7322021913333018,287.0,423.0,0.20355188846588135
228,0.0444,0.0039,1442.8365079365067,22,389,17.681818181818183,244,640,29.09090909090909,267,1029,46.77272727272727,488,6,0.7272727272727273,6,0,184.0,43.0,6.0,7.0,110.0,26.0,0.12381,4.0,0.0,4.0,18.0,1.0,0.0,3.0,11.0,1.0,11.0,0.0,3.0,3.0,1,0.0,0.04746835443037975,0.09063444108761329,0.7059706901909572,257.0,363.0,0.2714681625366211
